Message,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPNA,500700,868574042891957,,20260601105818,622$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTSTT,500700,868574042891957,,21,0,0,155,2231.6,-75.506982,6.065486,20260605113854,732,101,2713,7D3F2ED,6,210100,12,20260605122938,07B6$,,,,,,,,,,
+RESP:GTIGF,500700,868574042891957,,2,0,0,155,2231.6,-75.506982,6.065486,20260605113854,732,101,2713,7D3F2ED,6,110000,12,76:23:27,1799.7,20260605122940,07B7$,,,,,,,,
+RESP:GTSTT,500700,868574042891957,,11,0,0,155,2231.6,-75.506982,6.065486,20260605113854,732,101,2713,7D3F2ED,6,110000,12,20260605122940,07B8$,,,,,,,,,,
+RESP:GTBPL,500700,868574042891957,,3.49,0,0,155,2231.6,-75.506982,6.065486,20260605113854,732,101,2713,7D3F2ED,6,110000,12,20260605122942,07B9$,,,,,,,,,,
+RESP:GTMPN,500700,868574042891957,,0,0,155,2231.6,-75.506982,6.065486,20260605113854,732,101,2713,7D3F2ED,6,110000,12,20260605122944,07BA$,,,,,,,,,,,
+RESP:GTMPF,500700,868574042891957,,0,0,155,2231.6,-75.506982,6.065486,20260605113854,732,101,2713,7D3F2ED,6,1A0000,11,20260605122954,07BB$,,,,,,,,,,,
+RESP:GTIGL,500700,868574042891957,,,1,1,1,0,155,2258.8,-75.507141,6.065478,20260605122955,732,101,2713,7D3F2ED,4,11,1799.7,20260605122956,07BC$,,,,,,,,
+RESP:GTIGL,500700,868574042891957,,,0,1,1,0,155,2258.8,-75.507141,6.065478,20260605122955,732,101,2713,7D3F2ED,4,11,1799.7,20260605122956,07BD$,,,,,,,,
+RESP:GTFRI,500700,868574042891957,,,10,1,1,0,155,2258.8,-75.507141,6.065478,20260605122955,732,101,2713,7D3F2ED,4,11,1799.7,76:23:27,,,0,1A0000,,,,20260605122956,07BE$
+RESP:GTBPL,500700,868574042891957,,3.49,0,0,155,2258.8,-75.507141,6.065478,20260605122955,732,101,2713,7D3F2ED,6,1A0000,11,20260605122958,07BF$,,,,,,,,,,
+RESP:GTMPN,500700,868574042891957,,0,0,155,2258.8,-75.507141,6.065478,20260605122955,732,101,2713,7D3F2ED,6,1A0100,11,20260605123000,07C0$,,,,,,,,,,,
+RESP:GTMPF,500700,868574042891957,,0,0,155,2258.8,-75.507141,6.065478,20260605122955,732,101,2713,7D3F2ED,6,1A0000,11,20260605123004,07C1$,,,,,,,,,,,
+RESP:GTMPN,500700,868574042891957,,0,0,155,2258.8,-75.507141,6.065478,20260605122955,732,101,2713,7D3F2ED,6,1A0000,11,20260605123006,07C2$,,,,,,,,,,,
+RESP:GTIGN,500700,868574042891957,,28,0,0,155,2258.8,-75.507141,6.065478,20260605122955,732,101,2713,7D3F2ED,6,220100,11,76:23:27,1799.7,20260605123008,07C3$,,,,,,,,
+RESP:GTSTT,500700,868574042891957,,22,0,0,155,2258.8,-75.507141,6.065478,20260605122955,732,101,2713,7D3F2ED,6,220100,11,20260605123008,07C4$,,,,,,,,,,
+RESP:GTMPF,500700,868574042891957,,0,0,155,2258.8,-75.507141,6.065478,20260605122955,732,101,2713,7D3F2ED,6,220000,11,20260605123010,07C5$,,,,,,,,,,,
+RESP:GTIGF,500700,868574042891957,,2,0,0,155,2258.8,-75.507141,6.065478,20260605122955,732,101,2713,7D3F2ED,6,120000,11,76:23:29,1799.7,20260605123010,07C6$,,,,,,,,
+RESP:GTSTT,500700,868574042891957,,12,0,0,155,2258.8,-75.507141,6.065478,20260605122955,732,101,2713,7D3F2ED,6,120000,11,20260605123010,07C7$,,,,,,,,,,
+RESP:GTMPN,500700,868574042891957,,0,0,155,2258.8,-75.507141,6.065478,20260605122955,732,101,2713,7D3F2ED,6,120000,11,20260605123012,07C8$,,,,,,,,,,,
+RESP:GTMPF,500700,868574042891957,,0,0,155,2258.8,-75.507141,6.065478,20260605122955,732,101,2713,7D3F2ED,6,120000,8,20260605123014,07C9$,,,,,,,,,,,
+RESP:GTMPN,500700,868574042891957,,0,0,155,2258.8,-75.507141,6.065478,20260605122955,732,101,2713,7D3F2ED,6,120000,10,20260605123016,07CA$,,,,,,,,,,,
+RESP:GTIGL,500700,868574042891957,,,1,1,1,0,155,2267.2,-75.507122,6.065472,20260605123017,732,101,2713,7D3F2ED,4,10,1799.7,20260605123018,07CB$,,,,,,,,
+RESP:GTIGL,500700,868574042891957,,,0,1,1,0,155,2267.2,-75.507122,6.065472,20260605123017,732,101,2713,7D3F2ED,4,10,1799.7,20260605123018,07CC$,,,,,,,,
+RESP:GTFRI,500700,868574042891957,,,10,1,1,0,155,2267.2,-75.507122,6.065472,20260605123017,732,101,2713,7D3F2ED,4,10,1799.7,76:23:29,,,0,120000,,,,20260605123018,07CD$
+RESP:GTSTT,500700,868574042891957,,11,0,0,155,2267.2,-75.507122,6.065472,20260605123017,732,101,2713,7D3F2ED,6,110000,10,20260605123020,07CE$,,,,,,,,,,
+RESP:GTMPF,500700,868574042891957,,0,0,155,2267.2,-75.507122,6.065472,20260605123017,732,101,2713,7D3F2ED,6,110000,10,20260605123029,07CF$,,,,,,,,,,,
+RESP:GTBPL,500700,868574042891957,,3.49,0,0,155,2267.2,-75.507122,6.065472,20260605123017,732,101,2713,7D3F2ED,6,110000,10,20260605123033,07D0$,,,,,,,,,,
+RESP:GTMPN,500700,868574042891957,,0,0,155,2267.2,-75.507122,6.065472,20260605123017,732,101,2713,7D3F2ED,6,110000,10,20260605123035,07D1$,,,,,,,,,,,
+RESP:GTMPF,500700,868574042891957,,0,0,155,2267.2,-75.507122,6.065472,20260605123017,732,101,2713,7D3F2ED,6,110000,10,20260605123037,07D2$,,,,,,,,,,,
+RESP:GTMPN,500700,868574042891957,,0,0,155,2267.2,-75.507122,6.065472,20260605123017,732,101,2713,7D3F2ED,6,110000,10,20260605123041,07D3$,,,,,,,,,,,
+RESP:GTMPF,500700,868574042891957,,0,0,155,2267.2,-75.507122,6.065472,20260605123017,732,101,2713,7D3F2ED,6,110000,10,20260605123101,07D4$,,,,,,,,,,,
+RESP:GTMPN,500700,868574042891957,,0,0,155,2267.2,-75.507122,6.065472,20260605123017,732,101,2713,7D3F2ED,6,110000,10,20260605123105,07D5$,,,,,,,,,,,
+RESP:GTIGN,500700,868574042891957,,94,0,0,155,2267.2,-75.507122,6.065472,20260605123017,732,101,2713,7D3F2ED,6,210100,10,76:23:29,1799.7,20260605123144,07D6$,,,,,,,,
+RESP:GTSTT,500700,868574042891957,,21,0,0,155,2267.2,-75.507122,6.065472,20260605123017,732,101,2713,7D3F2ED,6,210100,10,20260605123144,07D7$,,,,,,,,,,
+RESP:GTIGF,500700,868574042891957,,2,0,0,155,2267.2,-75.507122,6.065472,20260605123017,732,101,2713,7D3F2ED,6,110000,10,76:23:31,1799.7,20260605123146,07D8$,,,,,,,,
+RESP:GTSTT,500700,868574042891957,,11,0,0,155,2267.2,-75.507122,6.065472,20260605123017,732,101,2713,7D3F2ED,6,110000,10,20260605123146,07D9$,,,,,,,,,,
+RESP:GTIGL,500700,868574042891957,,,1,1,1,0,155,2271.9,-75.507103,6.065475,20260605123154,732,101,2713,7D3F2ED,4,10,1799.7,20260605123155,07DA$,,,,,,,,
+RESP:GTIGL,500700,868574042891957,,,0,1,1,0,155,2271.9,-75.507103,6.065475,20260605123154,732,101,2713,7D3F2ED,4,10,1799.7,20260605123155,07DB$,,,,,,,,
+RESP:GTFRI,500700,868574042891957,,,10,1,1,0,155,2271.9,-75.507103,6.065475,20260605123154,732,101,2713,7D3F2ED,4,10,1799.7,76:23:31,,,0,110000,,,,20260605123155,07DC$
+RESP:GTIGN,500700,868574042891957,,10,0,0,155,2271.9,-75.507103,6.065475,20260605123154,732,101,2713,7D3F2ED,6,210100,10,76:23:31,1799.7,20260605123156,07DD$,,,,,,,,
+RESP:GTSTT,500700,868574042891957,,21,0,0,155,2271.9,-75.507103,6.065475,20260605123154,732,101,2713,7D3F2ED,6,210100,10,20260605123156,07DE$,,,,,,,,,,
+RESP:GTIGF,500700,868574042891957,,2,0,0,155,2271.9,-75.507103,6.065475,20260605123154,732,101,2713,7D3F2ED,6,110000,10,76:23:33,1799.7,20260605123158,07DF$,,,,,,,,
+RESP:GTSTT,500700,868574042891957,,11,0,0,155,2271.9,-75.507103,6.065475,20260605123154,732,101,2713,7D3F2ED,6,110000,10,20260605123158,7$,,,,,,,,,,
+RESP:GTIGN,500700,868574042891957,,4,0,0,155,2271.9,-75.507103,6.065475,20260605123154,732,101,2713,7D3F2ED,6,210100,8,76:23:33,1799.7,20260605123202,70$,,,,,,,,
+RESP:GTSTT,500700,868574042891957,,21,0,0,155,2271.9,-75.507103,6.065475,20260605123154,732,101,2713,7D3F2ED,6,210100,8,20260605123202,700$,,,,,,,,,,
+RESP:GTIGL,500700,868574042891957,,,1,1,1,1.9,155,2248.4,-75.507096,6.065453,20260605123202,732,101,2713,7D3F2ED,4,8,1799.7,20260605123203,"7,000$",,,,,,,,
+RESP:GTIGL,500700,868574042891957,,,0,1,1,1.9,155,2248.4,-75.507096,6.065453,20260605123202,732,101,2713,7D3F2ED,4,8,1799.7,20260605123203,"70,000$",,,,,,,,
+RESP:GTIGL,500700,868574042891957,,,1,1,1,1.9,155,2248.4,-75.507096,6.065453,20260605123202,732,101,2713,7D3F2ED,4,8,1799.7,20260605123203,"700,000$",,,,,,,,
+RESP:GTFRI,500700,868574042891957,,,10,1,1,1.9,155,2248.4,-75.507096,6.065453,20260605123202,732,101,2713,7D3F2ED,4,8,1799.7,76:23:33,,,0,210100,,,,20260605123203,"7,000,000$"
+RESP:GTIGF,500700,868574042891957,,6,0,0,155,2244.4,-75.507095,6.065437,20260605123205,732,101,2713,7D3F2ED,6,110000,9,76:23:39,1799.7,20260605123208,"70,000,000$",,,,,,,,
+RESP:GTSTT,500700,868574042891957,,11,0,0,155,2244.4,-75.507095,6.065437,20260605123205,732,101,2713,7D3F2ED,6,110000,9,20260605123208,"700,000,000$",,,,,,,,,,
+RESP:GTIGL,500700,868574042891957,,,0,1,1,0,155,2244.4,-75.507095,6.065437,20260605123210,732,101,2713,7D3F2ED,4,11,1799.7,20260605123210,"7,000,000,000$",,,,,,,,
+RESP:GTFRI,500700,868574042891957,,,10,1,1,0,155,2244.4,-75.507095,6.065437,20260605123210,732,101,2713,7D3F2ED,4,11,1799.7,76:23:39,,,0,110000,,,,20260605123210,07EA$
+RESP:GTIGN,500700,868574042891957,,122,0,0,155,2244.4,-75.507095,6.065437,20260605123210,732,101,2713,7D3F2ED,6,220100,11,76:23:39,1799.7,20260605123410,07EB$,,,,,,,,
+RESP:GTSTT,500700,868574042891957,,22,0,0,155,2244.4,-75.507095,6.065437,20260605123210,732,101,2713,7D3F2ED,6,220100,11,20260605123410,07EC$,,,,,,,,,,
+RESP:GTIGF,500700,868574042891957,,2,0,0,155,2244.4,-75.507095,6.065437,20260605123210,732,101,2713,7D3F2ED,6,120000,11,76:23:41,1799.7,20260605123412,07ED$,,,,,,,,
+RESP:GTSTT,500700,868574042891957,,12,0,0,155,2244.4,-75.507095,6.065437,20260605123210,732,101,2713,7D3F2ED,6,120000,11,20260605123412,07EE$,,,,,,,,,,
+RESP:GTSTT,500700,868574042891957,,11,0,0,155,2244.4,-75.507095,6.065437,20260605123210,732,101,2713,7D3F2ED,6,110000,11,20260605123433,07EF$,,,,,,,,,,
+RESP:GTIGL,500700,868574042891957,,,1,1,1,0,155,2260.4,-75.507094,6.065466,20260605123439,732,101,2713,7D3F2ED,4,11,1799.7,20260605123440,07F0$,,,,,,,,
+RESP:GTIGL,500700,868574042891957,,,0,1,1,0,155,2260.4,-75.507094,6.065466,20260605123439,732,101,2713,7D3F2ED,4,11,1799.7,20260605123440,07F1$,,,,,,,,
+RESP:GTFRI,500700,868574042891957,,,10,1,1,0,155,2260.4,-75.507094,6.065466,20260605123439,732,101,2713,7D3F2ED,4,11,1799.7,76:23:41,,,0,110000,,,,20260605123440,07F2$
+RESP:GTMPF,500700,868574042891957,,0,0,155,2260.4,-75.507094,6.065466,20260605123439,732,101,2713,7D3F2ED,6,110000,11,20260605123544,07F3$,,,,,,,,,,,
+RESP:GTMPN,500700,868574042891957,,0,0,155,2260.4,-75.507094,6.065466,20260605123439,732,101,2713,7D3F2ED,6,110000,11,20260605123546,07F4$,,,,,,,,,,,
+RESP:GTMPF,500700,868574042891957,,0,0,155,2260.4,-75.507094,6.065466,20260605123439,732,101,2713,7D3F2ED,6,110000,11,20260605123559,07F5$,,,,,,,,,,,
+RESP:GTMPN,500700,868574042891957,,0,0,155,2260.4,-75.507094,6.065466,20260605123439,732,101,2713,7D3F2ED,6,110000,11,20260605123603,07F6$,,,,,,,,,,,
+RESP:GTMPF,500700,868574042891957,,0,0,155,2260.4,-75.507094,6.065466,20260605123439,732,101,2713,7D3F2ED,6,110100,11,20260605123605,07F7$,,,,,,,,,,,
+RESP:GTIGN,500700,868574042891957,,113,0,0,155,2260.4,-75.507094,6.065466,20260605123439,732,101,2713,7D3F2ED,6,210100,11,76:23:41,1799.7,20260605123605,07F8$,,,,,,,,
+RESP:GTSTT,500700,868574042891957,,21,0,0,155,2260.4,-75.507094,6.065466,20260605123439,732,101,2713,7D3F2ED,6,210100,11,20260605123605,07F9$,,,,,,,,,,
+RESP:GTMPN,500700,868574042891957,,0,0,155,2260.4,-75.507094,6.065466,20260605123439,732,101,2713,7D3F2ED,6,210100,11,20260605123607,07FA$,,,,,,,,,,,
+RESP:GTIGF,500700,868574042891957,,4,0,0,155,2260.4,-75.507094,6.065466,20260605123439,732,101,2713,7D3F2ED,6,110000,11,76:23:45,1799.7,20260605123609,07FB$,,,,,,,,
+RESP:GTSTT,500700,868574042891957,,11,0,0,155,2260.4,-75.507094,6.065466,20260605123439,732,101,2713,7D3F2ED,6,110000,11,20260605123609,07FC$,,,,,,,,,,
+RESP:GTIGL,500700,868574042891957,,,1,1,1,0.1,155,2267,-75.507132,6.065528,20260605123614,732,101,2713,7D3F2ED,4,10,1799.7,20260605123614,07FD$,,,,,,,,
+RESP:GTIGL,500700,868574042891957,,,0,1,1,0.1,155,2267,-75.507132,6.065528,20260605123614,732,101,2713,7D3F2ED,4,10,1799.7,20260605123614,07FE$,,,,,,,,
+RESP:GTFRI,500700,868574042891957,,,10,1,1,0.1,155,2267,-75.507132,6.065528,20260605123614,732,101,2713,7D3F2ED,4,10,1799.7,76:23:45,,,0,110000,,,,20260605123614,07FF$
+RESP:GTMPF,500700,868574042891957,,0,0.1,155,2267,-75.507132,6.065528,20260605123614,732,101,2713,7D3F2ED,6,110000,10,20260605123933,800$,,,,,,,,,,,
+RESP:GTBPL,500700,868574042891957,,3.49,0,0.1,155,2267,-75.507132,6.065528,20260605123614,732,101,2713,7D3F2ED,6,110000,10,20260605123937,801$,,,,,,,,,,
+RESP:GTPFA,500700,868574042891957,,20260605123957,802$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPNA,500700,868574042891957,,20260605124054,803$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTMPN,500700,868574042891957,,0,0.1,155,2267,-75.507132,6.065528,20260605123614,,,,,6,110000,0,20260605124056,804$,,,,,,,,,,,
+RESP:GTRTL,500700,868574042891957,,,0,1,1,0.5,155,2283.2,-75.506976,6.065546,20260605124115,732,101,2713,7D3F2ED,4,9,1799.7,20260605124116,805$,,,,,,,,
+RESP:GTFRI,500700,868574042891957,,,10,1,1,0.5,155,2283.2,-75.506976,6.065546,20260605124115,732,101,2713,7D3F2ED,4,9,1799.7,76:23:45,,,0,110000,,,,20260605124116,806$
+RESP:GTMPF,500700,868574042891957,,0,0.5,155,2283.2,-75.506976,6.065546,20260605124115,732,101,2713,7D3F2ED,6,110000,9,20260605124207,807$,,,,,,,,,,,
+RESP:GTMPN,500700,868574042891957,,0,0.5,155,2283.2,-75.506976,6.065546,20260605124115,732,101,2713,7D3F2ED,6,110000,9,20260605124209,808$,,,,,,,,,,,
+RESP:GTMPF,500700,868574042891957,,0,0.5,155,2283.2,-75.506976,6.065546,20260605124115,732,101,2713,7D3F2ED,6,110000,9,20260605124229,809$,,,,,,,,,,,
+RESP:GTMPN,500700,868574042891957,,0,0.5,155,2283.2,-75.506976,6.065546,20260605124115,732,101,2713,7D3F2ED,6,110000,9,20260605124231,080A$,,,,,,,,,,,
+RESP:GTMPF,500700,868574042891957,,0,0.5,155,2283.2,-75.506976,6.065546,20260605124115,732,101,2713,7D3F2ED,6,110000,9,20260605124233,080B$,,,,,,,,,,,
+RESP:GTMPN,500700,868574042891957,,0,0.5,155,2283.2,-75.506976,6.065546,20260605124115,732,101,2713,7D3F2ED,6,110000,9,20260605124235,080C$,,,,,,,,,,,
+RESP:GTMPF,500700,868574042891957,,0,0.5,155,2283.2,-75.506976,6.065546,20260605124115,732,101,2713,7D3F2ED,6,110000,9,20260605124237,080D$,,,,,,,,,,,
+RESP:GTBPL,500700,868574042891957,,3.47,0,0.5,155,2283.2,-75.506976,6.065546,20260605124115,732,101,2713,7D3F2ED,6,110000,9,20260605124241,080E$,,,,,,,,,,
+RESP:GTPFA,500700,868574042891957,,20260605124241,080F$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPNA,500700,868574042891957,,20260605124326,810$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTMPN,500700,868574042891957,,0,0.5,155,2283.2,-75.506976,6.065546,20260605124115,,,,,6,110000,0,20260605124328,811$,,,,,,,,,,,
+RESP:GTRTL,500700,868574042891957,,,0,1,1,0.1,155,2257.5,-75.507154,6.065536,20260605124341,732,101,2713,7D3F2ED,4,9,1799.7,20260605124341,812$,,,,,,,,
+RESP:GTFRI,500700,868574042891957,,,10,1,1,0.1,155,2257.5,-75.507154,6.065536,20260605124341,732,101,2713,7D3F2ED,4,9,1799.7,76:23:45,,,0,110000,,,,20260605124341,813$
+RESP:GTMPF,500700,868574042891957,,0,0.1,155,2257.5,-75.507154,6.065536,20260605124341,732,101,2713,7D3F2ED,6,110000,9,20260605124548,814$,,,,,,,,,,,
+RESP:GTMPN,500700,868574042891957,,0,0.1,155,2257.5,-75.507154,6.065536,20260605124341,732,101,2713,7D3F2ED,6,110000,9,20260605124550,815$,,,,,,,,,,,
+RESP:GTMPF,500700,868574042891957,,0,0.1,155,2257.5,-75.507154,6.065536,20260605124341,732,101,2713,7D3F2ED,6,110000,9,20260605124552,816$,,,,,,,,,,,
+RESP:GTMPN,500700,868574042891957,,0,0.1,155,2257.5,-75.507154,6.065536,20260605124341,732,101,2713,7D3F2ED,6,110000,9,20260605124554,817$,,,,,,,,,,,
+RESP:GTMPF,500700,868574042891957,,0,0.1,155,2257.5,-75.507154,6.065536,20260605124341,732,101,2713,7D3F2ED,6,110000,9,20260605124636,818$,,,,,,,,,,,
+RESP:GTMPN,500700,868574042891957,,0,0.1,155,2257.5,-75.507154,6.065536,20260605124341,732,101,2713,7D3F2ED,6,110000,9,20260605124640,819$,,,,,,,,,,,
+RESP:GTMPF,500700,868574042891957,,0,0.1,155,2257.5,-75.507154,6.065536,20260605124341,732,101,2713,7D3F2ED,6,110000,9,20260605124646,081A$,,,,,,,,,,,
+RESP:GTMPN,500700,868574042891957,,0,0.1,155,2257.5,-75.507154,6.065536,20260605124341,732,101,2713,7D3F2ED,6,110000,9,20260605124648,081B$,,,,,,,,,,,
+RESP:GTMPF,500700,868574042891957,,0,0.1,155,2257.5,-75.507154,6.065536,20260605124341,732,101,2713,7D3F2ED,6,110000,9,20260605124752,081C$,,,,,,,,,,,
+RESP:GTMPN,500700,868574042891957,,0,0.1,155,2257.5,-75.507154,6.065536,20260605124341,732,101,2713,7D3F2ED,6,110000,9,20260605124754,081D$,,,,,,,,,,,
+RESP:GTMPF,500700,868574042891957,,0,0.1,155,2257.5,-75.507154,6.065536,20260605124341,732,101,2713,7D3F2ED,6,110000,9,20260605124844,081E$,,,,,,,,,,,
+RESP:GTMPN,500700,868574042891957,,0,0.1,155,2257.5,-75.507154,6.065536,20260605124341,732,101,2713,7D3F2ED,6,110000,9,20260605124846,081F$,,,,,,,,,,,
+RESP:GTIGN,500700,868574042891957,,791,0,0.1,155,2257.5,-75.507154,6.065536,20260605124341,732,101,2713,7D3F2ED,6,220100,9,76:23:45,1799.7,20260605124923,820$,,,,,,,,
+RESP:GTSTT,500700,868574042891957,,22,0,0.1,155,2257.5,-75.507154,6.065536,20260605124341,732,101,2713,7D3F2ED,6,220100,9,20260605124923,821$,,,,,,,,,,
+RESP:GTIGF,500700,868574042891957,,2,0,0.1,155,2257.5,-75.507154,6.065536,20260605124341,732,101,2713,7D3F2ED,6,120000,9,76:23:47,1799.7,20260605124925,822$,,,,,,,,
+RESP:GTSTT,500700,868574042891957,,12,0,0.1,155,2257.5,-75.507154,6.065536,20260605124341,732,101,2713,7D3F2ED,6,120000,9,20260605124925,823$,,,,,,,,,,
+RESP:GTIGL,500700,868574042891957,,,1,1,1,0,155,2281.5,-75.506925,6.065457,20260605124941,732,101,2713,7D3F2ED,4,10,1799.7,20260605124941,824$,,,,,,,,
+RESP:GTIGL,500700,868574042891957,,,0,1,1,0,155,2281.5,-75.506925,6.065457,20260605124941,732,101,2713,7D3F2ED,4,10,1799.7,20260605124941,825$,,,,,,,,
+RESP:GTFRI,500700,868574042891957,,,10,1,1,0,155,2281.5,-75.506925,6.065457,20260605124941,732,101,2713,7D3F2ED,4,10,1799.7,76:23:47,,,0,120000,,,,20260605124941,826$
+RESP:GTSTT,500700,868574042891957,,11,0,0,155,2281.5,-75.506925,6.065457,20260605124941,732,101,2713,7D3F2ED,6,110000,10,20260605124954,827$,,,,,,,,,,
+RESP:GTMPF,500700,868574042891957,,0,0,155,2281.5,-75.506925,6.065457,20260605124941,732,101,2713,7D3F2ED,6,110000,10,20260605125257,828$,,,,,,,,,,,
+RESP:GTBPL,500700,868574042891957,,3.43,0,0,155,2281.5,-75.506925,6.065457,20260605124941,732,101,2713,7D3F2ED,6,110000,10,20260605125301,829$,,,,,,,,,,
+RESP:GTPFA,500700,868574042891957,,20260605125301,082A$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPNA,500700,868574042891957,,20260605125342,082B$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTMPN,500700,868574042891957,,0,0,155,2281.5,-75.506925,6.065457,20260605124941,,,,,6,110000,0,20260605125344,082C$,,,,,,,,,,,
+RESP:GTIGN,500700,868574042891957,,263,0,0,155,2281.5,-75.506925,6.065457,20260605124941,,,,,6,220100,0,76:23:47,1799.7,20260605125348,082D$,,,,,,,,
+RESP:GTSTT,500700,868574042891957,,22,0,0,155,2281.5,-75.506925,6.065457,20260605124941,,,,,6,220100,0,20260605125348,082E$,,,,,,,,,,
+RESP:GTIGF,500700,868574042891957,,2,0,0,155,2281.5,-75.506925,6.065457,20260605124941,732,101,2713,7D3F2ED,6,120000,0,76:23:49,1799.7,20260605125350,082F$,,,,,,,,
+RESP:GTSTT,500700,868574042891957,,12,0,0,155,2281.5,-75.506925,6.065457,20260605124941,732,101,2713,7D3F2ED,6,120000,0,20260605125350,830$,,,,,,,,,,
+RESP:GTRTL,500700,868574042891957,,,0,1,1,0,155,2269,-75.507064,6.065431,20260605125408,732,101,2713,7D3F2ED,4,9,1799.7,20260605125408,831$,,,,,,,,
+RESP:GTIGL,500700,868574042891957,,,1,1,1,0,155,2269,-75.507064,6.065431,20260605125408,732,101,2713,7D3F2ED,4,9,1799.7,20260605125408,832$,,,,,,,,
+RESP:GTIGL,500700,868574042891957,,,0,1,1,0,155,2269,-75.507064,6.065431,20260605125408,732,101,2713,7D3F2ED,4,9,1799.7,20260605125408,833$,,,,,,,,
+RESP:GTFRI,500700,868574042891957,,,10,1,1,0,155,2269,-75.507064,6.065431,20260605125408,732,101,2713,7D3F2ED,4,9,1799.7,76:23:49,,,0,120000,,,,20260605125408,834$
+RESP:GTSTT,500700,868574042891957,,16,0,0,155,2269,-75.507064,6.065431,20260605125408,732,101,2713,7D3F2ED,6,160000,9,20260605130350,835$,,,,,,,,,,
+RESP:GTTOW,500700,868574042891957,,,0,1,1,0,155,2269,-75.507064,6.065431,20260605130413,732,101,2713,7D3F2ED,4,12,1799.7,20260605130413,836$,,,,,,,,
+RESP:GTMPF,500700,868574042891957,,0,0,155,2269,-75.507064,6.065431,20260605130413,732,101,2713,7D3603A,6,160000,12,20260605130652,837$,,,,,,,,,,,
+RESP:GTBPL,500700,868574042891957,,3.41,0,0,155,2269,-75.507064,6.065431,20260605130413,732,101,2713,7D3603A,6,160000,12,20260605130656,838$,,,,,,,,,,
+RESP:GTPFA,500700,868574042891957,,20260605130656,839$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPNA,500700,868574042891957,,20260605130718,083A$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTRTL,500700,868574042891957,,,0,1,1,0.1,155,2254.3,-75.506686,6.065754,20260605130746,732,101,2713,7D3F2ED,4,8,1799.7,20260605130746,083B$,,,,,,,,
+RESP:GTFRI,500700,868574042891957,,,10,1,1,0.1,155,2254.3,-75.506686,6.065754,20260605130746,732,101,2713,7D3F2ED,4,8,1799.7,76:23:49,,,0,1A0000,,,,20260605130746,083C$
+RESP:GTPNA,500700,868574042891957,,20260605130856,840$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTMPN,500700,868574042891957,,0,0.1,155,2254.3,-75.506686,6.065754,20260605130746,,,,,6,110000,0,20260605130858,841$,,,,,,,,,,,
+RESP:GTRTL,500700,868574042891957,,,0,1,1,0.2,155,2250.7,-75.506665,6.065783,20260605130912,732,101,2713,7D3F2ED,4,9,1799.7,20260605130913,842$,,,,,,,,
+RESP:GTFRI,500700,868574042891957,,,10,1,1,0.2,155,2250.7,-75.506665,6.065783,20260605130912,732,101,2713,7D3F2ED,4,9,1799.7,76:23:49,,,0,1A0000,,,,20260605130913,843$
+RESP:GTMPF,500700,868574042891957,,0,0.1,155,2254.3,-75.506686,6.065754,20260605130746,732,101,2713,7D3F2ED,6,1A0000,8,20260605130817,083D$,,,,,,,,,,,
+RESP:GTBPL,500700,868574042891957,,3.41,0,0.1,155,2254.3,-75.506686,6.065754,20260605130746,732,101,2713,7D3F2ED,6,1A0000,8,20260605130821,083E$,,,,,,,,,,
+RESP:GTPFA,500700,868574042891957,,20260605130821,083F$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTSTT,500700,868574042891957,,16,0,0.2,155,2250.7,-75.506665,6.065783,20260605130912,732,101,2713,7D3603A,6,160000,9,20260605131208,844$,,,,,,,,,,
+RESP:GTTOW,500700,868574042891957,,,0,1,1,0,155,2250.7,-75.506665,6.065783,20260605131217,732,101,2713,7D3603A,4,9,1799.7,20260605131218,845$,,,,,,,,
+RESP:GTTOW,500700,868574042891957,,,0,1,1,18.8,181,2176.1,-75.504678,6.061868,20260605132455,732,101,2713,7D3603A,4,11,1799.7,20260605132710,846$,,,,,,,,
+RESP:GTTOW,500700,868574042891957,,,0,1,1,42.2,58,2143.7,-75.46713,6.098733,20260605133946,732,101,2713,7D3031A,4,11,1799.7,20260605134213,847$,,,,,,,,
+RESP:GTTOW,500700,868574042891957,,,0,1,1,0,58,2186.3,-75.450859,6.113732,20260605135448,732,101,2713,7D30310,4,10,1799.7,20260605135715,848$,,,,,,,,
+RESP:GTTOW,500700,868574042891957,,,0,1,1,15.6,64,2163.1,-75.445235,6.118203,20260605140950,732,101,1009,92AA,4,12,1799.7,20260605141217,849$,,,,,,,,
+RESP:GTTOW,500700,868574042891957,,,0,1,1,12.5,4,2146.4,-75.435743,6.159101,20260605142502,732,101,1009,5F8E,4,10,1799.7,20260605142720,084A$,,,,,,,,
