"Unit Time","Data Center","Voltage","Latitude","Longitude","Raw Event","Event Name","Heading","Sequence #","GPS Speed","Address","Unit Type","Raw Data"
"2026/03/17 08:42:34 -05","AWS",,0,0,"02-M","Motion",0,4474,"0.00",,"Topfly","2727020049117a0869487062724710000026031713423482dc0065095699006981012300e101240020098010721dff38000009c3830294003c000054600000000010f280000000ffd5"
"2026/03/17 08:41:34 -05","AWS",,0,0,"02-M","Motion",0,4473,"0.00",,"Topfly","272702004911790869487062724710000026031713413482dc006509569932698100e1012301240040088010721dff38000009c38303e4003c000054600000000010f280000000ffd5"
"2026/03/17 08:40:34 -05","AWS",,0,0,"02-M","Motion",0,4472,"0.00",,"Topfly","272702004911780869487062724710000026031713403482dc006509569932698100e10123018e0000098010721dff38000009c38303a4003c000054600000000010f280000000ffd5"
"2026/03/17 07:51:30 -05","AWS",,,,"05","Comm Acquired",,1,"NaN",,"Topfly","2727050053000108694870627247102603171251300a43004c00410052004f00054341542d31074341542d3120320f373332313031373235333235343334143839353731303137303235303233323534333632"
"2026/03/17 07:21:38 -05","AWS",,,,"05","Comm Acquired",,1,"NaN",,"Topfly","2727050053000108694870627247102603171221380a43004c00410052004f00054341542d31074341542d3120320f373332313031373235333235343334143839353731303137303235303233323534333632"
"2026/03/17 07:21:36 -05","AWS",,,,"01","Device Info",,1,"NaN",,"Topfly","2727010017000108694870627247100112030502101214"
"2026/03/17 07:21:21 -05","AWS",,0,0,"04-22","Motion Start",0,616,"0.00",,"Topfly","272704004902680869487062724710001626031712212182dc0065095665c969840099009900000010068060731cff3900000971ee02c4003c000054600000000010f280000000ffd5"
"2026/03/17 03:23:35 -05","AWS",,,,"05","Comm Acquired",,1,"NaN",,"Topfly","2727050053000108694870627247102603170823350a43004c00410052004f00054341542d31074341542d3120320f373332313031373235333235343334143839353731303137303235303233323534333632"
"2026/03/17 03:23:34 -05","AWS",,,,"01","Device Info",,1,"NaN",,"Topfly","2727010017000108694870627247100112030502101214"
"2026/03/16 21:22:34 -05","AWS",,,,"05","Comm Acquired",,1,"NaN",,"Topfly","2727050053000108694870627247102603170222340a43004c00410052004f00054341542d31074341542d3120320f373332313031373235333235343334143839353731303137303235303233323534333632"
"2026/03/16 21:22:18 -05","AWS",,0,0,"04-22","Motion Start",0,614,"0.00",,"Topfly","272704004902660869487062724710001626031702221882dc00650040fec86984007a009800000000038080731eff3900000971ee02c4003c000054600000000010f280000000ffd5"
"2026/03/16 20:25:12 -05","AWS",,,,"05","Comm Acquired",,1,"NaN",,"Topfly","2727050053000108694870627247102603170125120a43004c00410052004f00054341542d31074341542d3120320f373332313031373235333235343334143839353731303137303235303233323534333632"
"2026/03/16 20:24:47 -05","AWS",,0,0,"04-22","Motion Start",0,612,"0.00",,"Topfly","272704004902640869487062724710801626031701244782dc0065095665c969840099007a011a0010088030731fff3900000971ee0334003c000054600000000010f280000000ffc0"
"2026/03/16 20:04:36 -05","AWS",,,,"01","Device Info",,1,"NaN",,"Topfly","2727010017000108694870627247100112030502101214"
"2026/03/16 20:04:35 -05","AWS",,,,"05","Comm Acquired",,1,"NaN",,"Topfly","2727050053000108694870627247102603170104350a43004c00410052004f00054341542d31074341542d3120320f373332313031373235333235343334143839353731303137303235303233323534333632"
"2026/03/16 20:04:19 -05","AWS",,0,0,"04-22","Motion Start",0,610,"0.00",,"Topfly","272704004902620869487062724710001626031701041982dc00650040fec86984007a0000000080000580707320ff3900000971ee0374003c000054600000000010f280000000ffd5"
"2026/03/16 18:01:31 -05","AWS",,,,"05","Comm Acquired",,1,"NaN",,"Topfly","2727050053000108694870627247102603162301310a43004c00410052004f00054341542d31074341542d3120320f373332313031373235333235343334143839353731303137303235303233323534333632"
"2026/03/16 17:41:32 -05","AWS",,0,0,"02-U","Update",0,4283,"0.00",,"Topfly","272702004910bb0869487062724710000026031622413282dc0065095699006981012300e1012400000380907419ff3900000916b20484003c000054600000000010f280000000ffd5"
"2026/03/16 17:40:32 -05","AWS",,0,0,"02-U","Update",0,4282,"0.00",,"Topfly","272702004910ba0869487062724710000026031622403282dc006509569932698100e10123012300100380807419ff3900000916b20184003c000054600000000010f280000000ffd5"
"2026/03/16 17:35:32 -05","AWS",,0,0,"02-U","Update",0,4277,"0.00",,"Topfly","272702004910b50869487062724710000026031622353282dc0065095699676981018e012300e100100280807419ff3900000916b204b4003c000054600000000010f280000000ffd5"
"2026/03/16 17:34:32 -05","AWS",,0,0,"02-U","Update",0,4276,"0.00",,"Topfly","272702004910b40869487062724710000026031622343282dc0065095699676981018e012301b200100280907419ff3900000916b20484003c000054600000000010f280000000ffd5"
"2026/03/16 17:33:31 -05","AWS",,0,0,"02-U","Update",0,4275,"0.00",,"Topfly","272702004910b30869487062724710000026031622333182dc0065095699676981018e01b200e100100380907419ff3900000916b204b4003c000054600000000010f280000000ffd5"
"2026/03/16 17:32:32 -05","AWS",,0,0,"02-U","Update",0,4274,"0.00",,"Topfly","272702004910b20869487062724710000026031622323282dc0065095d70c86981012401b200ff00100180907419ff3900000916b20644003c000054600000000010f280000000ffd5"
"2026/03/16 17:31:30 -05","AWS",,0,0,"02-U","Update",0,4273,"0.00",,"Topfly","272702004910b10869487062724710000026031622313082dc0065095699006981012301b2012400100280907519ff3900000916b20644003c000054600000000010f280000000ffd5"
"2026/03/16 17:31:30 -05","AWS",,,,"05","Comm Acquired",,1,"NaN",,"Topfly","2727050054000108694870627247102603162231300a43004c00410052004f00054341542d31084341542d312032380f373332313031373235333235343334143839353731303137303235303233323534333632"
"2026/03/16 17:05:45 -05","AWS",,0,0,"02-M","Motion",0,4268,"0.00",,"Topfly","272702004910ac0869487062724710000026031622054582dc0065095d70c869810124012300e100100280907419ff3900000916b20604003c000054600000000010f280000000ffd5"
"2026/03/16 17:04:45 -05","AWS",,0,0,"02-M","Motion",0,4267,"0.00",,"Topfly","272702004910ab0869487062724710000026031622044582dc0065095d70c869810124012300e100000280907419ff3900000916b20644003c000054600000000010f280000000ffd5"
"2026/03/16 17:03:45 -05","AWS",,0,0,"02-M","Motion",0,4266,"0.00",,"Topfly","272702004910aa0869487062724710000026031622034582dc0065095d70c869810124012300e100100380807519ff3900000916b20644003c000054600000000010f280000000ffd5"
"2026/03/16 17:02:44 -05","AWS",,0,0,"02-M","Motion",0,4265,"0.00",,"Topfly","272702004910a90869487062724710000026031622024482dc0065095d70c869810124012300e100100280907419ff3900000916b20644003c000054600000000010f280000000ffd5"
"2026/03/16 17:01:45 -05","AWS",,0,0,"02-M","Motion",0,4264,"0.00",,"Topfly","272702004910a80869487062724710000026031622014582dc006509569932698100e10124018c00000480807519ff3900000916b205d4003c000054600000000010f280000000ffd5"
"2026/03/16 17:00:44 -05","AWS",,,,"05","Comm Acquired",,1,"NaN",,"Topfly","2727050053000108694870627247102603162200440a43004c00410052004f00054341542d31074341542d3120350f373332313031373235333235343334143839353731303137303235303233323534333632"
"2026/03/16 17:00:28 -05","AWS",,0,0,"04-22","Motion Start",0,605,"0.00",,"Topfly","2727040049025d0869487062724710801626031622002882dc006509569932698100e10124018c00000480807419ff3900000916b20644003c000054600000000010f280000000ffd2"
"2026/03/16 16:55:45 -05","AWS",,0,0,"02-M","Motion",0,4263,"0.00",,"Topfly","272702004910a70869487062724710000026031621554582dc0065095d70c869810124012300e100100280907419ff3900000916b20644003c000054600000000010f280000000ffd5"
"2026/03/16 16:54:46 -05","AWS",,0,0,"02-M","Motion",0,4262,"0.00",,"Topfly","272702004910a60869487062724710000026031621544682dc0065095d70c86981012400e1012300100280907419ff3900000916b20594003c000054600000000010f280000000ffd5"
"2026/03/16 16:53:46 -05","AWS",,0,0,"02-M","Motion",0,4261,"0.00",,"Topfly","272702004910a50869487062724710000026031621534682dc0065095d70c869810124012300e100000480807519ff3900000916b20644003c000054600000000010f280000000ffd5"
"2026/03/16 16:52:46 -05","AWS",,0,0,"02-M","Motion",0,4260,"0.00",,"Topfly","272702004910a40869487062724710000026031621524682dc0065095d70c8698101240123018c00100280907519ff3900000916b20644003c000054600000000010f280000000ffd5"
"2026/03/16 16:50:45 -05","AWS",,,,"05","Comm Acquired",,1,"NaN",,"Topfly","2727050054000108694870627247102603162150450a43004c00410052004f00054341542d31084341542d312032380f373332313031373235333235343334143839353731303137303235303233323534333632"
"2026/03/16 16:50:29 -05","AWS",,0,0,"04-22","Motion Start",0,603,"0.00",,"Topfly","2727040049025b0869487062724710001626031621502982dc006509569900698101230124018c00000380807519ff3900000916b20644003c000054600000000010f280000000ffd5"
"2026/03/16 16:28:27 -05","AWS",,0,0,"02-M","Motion",0,4245,"0.00",,"Topfly","272702004910950869487062724710000026031621282782dc0065095d70c869810124012300e100000380907519ff3900000916b20644003c000054600000000010f280000000ffd5"
"2026/03/16 16:27:25 -05","AWS",,,,"05","Comm Acquired",,1,"NaN",,"Topfly","2727050053000108694870627247102603162127250a43004c00410052004f00054341542d31074341542d3120370f373332313031373235333235343334143839353731303137303235303233323534333632"
"2026/03/16 16:27:07 -05","AWS",,0,0,"04-22","Motion Start",0,601,"0.00",,"Topfly","272704004902590869487062724710001626031621270782dc0065095699966981018c0123012400100380907519ff3900000916b20004003c000054600000000010f280000000ffd2"
"2026/03/16 15:46:53 -05","AWS",,,,"05","Comm Acquired",,1,"NaN",,"Topfly","2727050053000108694870627247102603162046530a43004c00410052004f00054341542d31074341542d3120370f373332313031373235333235343334143839353731303137303235303233323534333632"
"2026/03/16 15:46:37 -05","AWS",,0,0,"04-22","Motion Start",0,597,"0.00",,"Topfly","272704004902550869487062724710001626031620463782dc0065095699966981018c012301240008048080751aff3900000916b204f4003c000054600000000010f280000000ffd5"
"2026/03/16 15:10:33 -05","AWS",,,,"05","Comm Acquired",,1,"NaN",,"Topfly","2727050053000108694870627247102603162010330a43004c00410052004f00054341542d31074341542d3120350f373332313031373235333235343334143839353731303137303235303233323534333632"
"2026/03/16 15:10:18 -05","AWS",,0,0,"04-22","Motion Start",0,595,"0.00",,"Topfly","272704004902530869487062724710001626031620101882dc006509569932698100e1000000000008048090751bff3900000916b20644003c000054600000000010f280000000ffd5"
"2026/03/16 14:56:25 -05","AWS",,,,"05","Comm Acquired",,1,"NaN",,"Topfly","2727050053000108694870627247102603161956250a43004c00410052004f00054341542d31074341542d3120320f373332313031373235333235343334143839353731303137303235303233323534333632"
"2026/03/16 14:48:03 -05","AWS",,0,0,"02-M","Motion",0,4220,"0.00",,"Topfly","2727020049107c0869487062724710000026031619480382dc006509569932698100e10123018c0008048080741bff3900000916b20644003c000054600000000010f280000000ffd5"
"2026/03/16 14:46:02 -05","AWS",,0,0,"02-M","Motion",0,4218,"0.00",,"Topfly","2727020049107a0869487062724710000026031619460282dc006509569932698100e1012301240008048090751bff3900000916b20644003c000054600000000010f280000000ffd5"
"2026/03/16 14:44:46 -05","AWS",,0,0,"04-22","Motion Start",0,592,"0.00",,"Topfly","272704004902500869487062724710801626031619444682dc006509569932698100e10124018c0008048080751bff3900000916b20644003c000054600000000010f280000000ffd3"
"2026/03/16 14:25:05 -05","AWS",,,,"05","Comm Acquired",,1,"NaN",,"Topfly","2727050053000108694870627247102603161925050a43004c00410052004f00054341542d31074341542d3120320f373332313031373235333235343334143839353731303137303235303233323534333632"
"2026/03/16 14:24:49 -05","AWS",,0,0,"04-22","Motion Start",0,590,"0.00",,"Topfly","2727040049024e0869487062724710001626031619244982dc0065095d70c869810124018e018c0008048090761bff3900000916b20644003c000054600000000010f280000000ffd5"
"2026/03/16 14:00:17 -05","AWS",,0,0,"02-M","Motion",0,4192,"0.00",,"Topfly","272702004910600869487062724710000026031619001782dc0065095699646981018c012300e18008048080751dff3900000916b204b4003c000054600000000010f280000000ffd5"
"2026/03/16 13:55:17 -05","AWS",,0,0,"02-M","Motion",0,4187,"0.00",,"Topfly","2727020049105b0869487062724710000026031618551782dc006509567d66699a01f7010700b78008048060751cff390000090e990334003c000054600000000010f280000000ffd5"
"2026/03/16 13:00:46 -05","AWS",,0,0,"04-23","Motion Stop",0,587,"0.00",,"Topfly","2727040049024b0869487062724710001726031618004682dc00650955e6006984000e00a900000008048090751bff39000008f95204b0003c000054600000000010f280000000ffd5"
"2026/03/16 12:59:52 -05","AWS",,0,0,"02-M","Motion",0,4175,"0.00",,"Topfly","2727020049104f0869487062724710000026031617595282dc00650955e6006984000e006200a90008048090751bff39000008f95204f4003c000054600000000010f280000000ffd5"
"2026/03/16 12:58:48 -05","AWS",,,,"05","Comm Acquired",,1,"NaN",,"Topfly","2727050054000108694870627247102603161758480a43004c00410052004f00054341542d31084341542d312032380f373332313031373235333235343334143839353731303137303235303233323534333632"
"2026/03/16 12:58:32 -05","AWS",,0,0,"04-22","Motion Start",0,586,"0.00",,"Topfly","2727040049024a0869487062724710001626031617583282dc00650955e6006984000e006200000028150010761bff39000008f9520444003c000054600000000010f280000000ffd5"
"2026/03/16 12:42:20 -05","AWS",,0,0,"02-M","Motion",0,4173,"0.00",,"Topfly","2727020049104d0869487062724710000026031617422082dc00650955e6006984000e00a9019b0128008010761cff39000008f9520524003c000054600000000010f280000000ffd5"
"2026/03/16 12:41:19 -05","AWS",,0,0,"02-M","Motion",0,4172,"0.00",,"Topfly","2727020049104c0869487062724710000026031617411982dc006509587bc9698400a9000e019b0088048010761bff39000008f95203a4003c000054600000000010f280000000ffd5"
"2026/03/16 12:22:20 -05","AWS",,0,0,"02-M","Motion",0,4153,"0.00",,"Topfly","272702004910390869487062724710000026031617222082dc0065095699676981018e012300e100980380007619ff39000008d8630564003c000054600000000010f280000000ffd5"
"2026/03/16 12:21:19 -05","AWS",,0,0,"02-M","Motion",0,4152,"0.00",,"Topfly","272702004910380869487062724710000026031617211982dc0065095910c8698100ff012300e100980680007619ff39000008d8630644003c000054600000000010f280000000ffd5"
"2026/03/16 12:20:19 -05","AWS",,0,0,"02-M","Motion",0,4151,"0.00",,"Topfly","272702004910370869487062724710000026031617201982dc006509569932698100e10123012400980400207619ff39000008d8630594003c000054600000000010f280000000ffd5"
"2026/03/16 12:17:20 -05","AWS",,0,0,"02-M","Motion",0,4148,"0.00",,"Topfly","272702004910340869487062724710000026031617172082dc0065095d70c869810124012300e100980280007619ff39000008d8630644003c000054600000000010f280000000ffd5"
"2026/03/16 12:16:20 -05","AWS",,0,0,"02-M","Motion",0,4147,"0.00",,"Topfly","272702004910330869487062724710000026031617162082dc0065095d70c86981012400e1012301080300107619ff39000008d8630644003c000054600000000010f280000000ffd5"
"2026/03/16 12:14:20 -05","AWS",,0,0,"02-M","Motion",0,4145,"0.00",,"Topfly","272702004910310869487062724710000026031617142082dc0065095d70c869810124012300e100980380007619ff39000008d8630644003c000054600000000010f280000000ffd5"
"2026/03/16 12:12:19 -05","AWS",,,,"05","Comm Acquired",,1,"NaN",,"Topfly","2727050054000108694870627247102603161712190a43004c00410052004f00054341542d31084341542d312032380f373332313031373235333235343334143839353731303137303235303233323534333632"
"2026/03/16 12:12:18 -05","AWS",,,,"01","Device Info",,1,"NaN",,"Topfly","2727010017000108694870627247100112030502101214"
"2026/03/16 12:12:03 -05","AWS",,0,0,"04-22","Motion Start",0,584,"0.00",,"Topfly","272704004902480869487062724710801626031617120382dc006509569900698101230124018c00980380107719ff39000008d8630644003c000054600000000010f280000000ffd2"
"2026/03/16 10:16:57 -05","AWS",,0,0,"04-23","Motion Stop",0,583,"0.00",,"Topfly","272704004902470869487062724710001726031615165782dc0065095699006981012300e1012400080080907618ff39000008d8630640003c000054600000000010f280000000ffd5"
"2026/03/16 10:16:17 -05","AWS",,0,0,"02-M","Motion",0,4143,"0.00",,"Topfly","2727020049102f0869487062724710000026031615161782dc0065095699006981012300e1012400080080907618ff39000008d8630644003c000054600000000010f280000000ffd5"
"2026/03/16 10:15:16 -05","AWS",,,,"05","Comm Acquired",,1,"NaN",,"Topfly","2727050054000108694870627247102603161515160a43004c00410052004f00054341542d31084341542d312032380f373332313031373235333235343334143839353731303137303235303233323534333632"
"2026/03/16 10:15:15 -05","AWS",,,,"01","Device Info",,1,"NaN",,"Topfly","2727010017000108694870627247100112030502101214"
"2026/03/16 10:15:00 -05","AWS",,0,0,"04-22","Motion Start",0,582,"0.00",,"Topfly","272704004902460869487062724710801626031615150082dc006509569900698101230124018c00080080907618ff39000008d8630644003c000054600000000010f280000000ffd2"
"2026/03/16 08:35:16 -05","AWS",,0,0,"04-23","Motion Stop",0,581,"0.00",,"Topfly","272704004902450869487062724710001726031613351682dc0065095d70c86981012400e101230008008090761cff39000008d8630640003c000054600000000010f280000000ffd5"
"2026/03/16 08:34:30 -05","AWS",,0,0,"02-M","Motion",0,4142,"0.00",,"Topfly","2727020049102e0869487062724710000026031613343082dc0065095d70c86981012400e101230008008090761cff39000008d86305d4003c000054600000000010f280000000ffd5"
"2026/03/16 08:33:30 -05","AWS",,0,0,"02-M","Motion",0,4141,"0.00",,"Topfly","2727020049102d0869487062724710000026031613333082dc0065095699966981018c012301240008000100761bff39000008d8630484003c000054600000000010f280000000ffd5"
"2026/03/16 08:32:30 -05","AWS",,0,0,"02-M","Motion",0,4140,"0.00",,"Topfly","2727020049102c0869487062724710000026031613323082dc006509569932698100e1012301240170048060761bff39000008d8630644003c000054600000000010f280000000ffd5"
"2026/03/16 08:31:26 -05","AWS",,,,"01","Device Info",,1,"NaN",,"Topfly","2727010017000108694870627247100112030502101214"
"2026/03/16 08:31:26 -05","AWS",,,,"05","Comm Acquired",,1,"NaN",,"Topfly","2727050053000108694870627247102603161331260a43004c00410052004f00054341542d31074341542d3120350f373332313031373235333235343334143839353731303137303235303233323534333632"
"2026/03/16 08:31:10 -05","AWS",,0,0,"04-22","Motion Start",0,580,"0.00",,"Topfly","272704004902440869487062724710001626031613311082dc006509569932698100e10124018c8038018090761bff39000008d8630644003c000054600000000010f280000000ffd5"
"2026/03/16 08:19:11 -05","AWS",,0,0,"02-M","Motion",0,4132,"0.00",,"Topfly","272702004910240869487062724710000026031613191182dc0065095d70c86981012400e101230018108000761cff39000008d8630334003c000054600000000010f280000000ffd5"
"2026/03/16 07:40:44 -05","AWS",,,,"05","Comm Acquired",,2,"NaN",,"Topfly","2727050059000208694870627247102603161240441043006c00610072006f00200043004f00054341542d31074341542d3120320f373332313031373235333235343334143839353731303137303235303233323534333632"
"2026/03/16 07:40:42 -05","AWS",,,,"01","Device Info",,2,"NaN",,"Topfly","2727010017000208694870627247100112030502101214"
"2026/03/16 07:31:11 -05","AWS",,0,0,"02-M","Motion",0,4084,"0.00",,"Topfly","27270200490ff40869487062724710000026031612311182dc00650040fec86984007a009900000028098040771bff3900000886b00374003c000054600000000010f280000000ffd5"
"2026/03/16 07:30:07 -05","AWS",,,,"05","Comm Acquired",,1,"NaN",,"Topfly","2727050053000108694870627247102603161230070a43004c00410052004f00054341542d31074341542d3120320f373332313031373235333235343334143839353731303137303235303233323534333632"
"2026/03/16 07:30:06 -05","AWS",,,,"01","Device Info",,1,"NaN",,"Topfly","2727010017000108694870627247100112030502101214"
"2026/03/16 07:29:51 -05","AWS",,0,0,"04-22","Motion Start",0,578,"0.00",,"Topfly","272704004902420869487062724710001626031612295182dc00650040fec86984007a000000000008108030771bff3900000886b00334003c000054600000000010f280000000ffd5"
"2026/03/16 04:11:14 -05","AWS",,0,0,"02-U","Update",0,4083,"0.00",,"Topfly","27270200490ff30869487062724710000026031609111482dc0065095665c969840099000000000018088060771cff3900000886b00290003c000054600000000010f280000000ffd5"
"2026/03/16 04:10:33 -05","AWS",,,,"05","Comm Acquired",,1,"NaN",,"Topfly","2727050053000108694870627247102603160910330a43004c00410052004f00054341542d31074341542d3120320f373332313031373235333235343334143839353731303137303235303233323534333632"
"2026/03/16 04:10:32 -05","AWS",,,,"01","Device Info",,1,"NaN",,"Topfly","2727010017000108694870627247100112030502101214"
"2026/03/15 22:10:33 -05","AWS",,,,"05","Comm Acquired",,1,"NaN",,"Topfly","2727050053000108694870627247102603160310330a43004c00410052004f00054341542d31074341542d3120320f373332313031373235333235343334143839353731303137303235303233323534333632"
"2026/03/15 22:10:32 -05","AWS",,,,"01","Device Info",,1,"NaN",,"Topfly","2727010017000108694870627247100112030502101214"
