Message,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPDP,500700,868574042950704,,20260201001444,5AD1$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,244,20.7,-81.699245,12.57906,20260206191233,732,101,3B2E,BBAFE29,4,12,10877.9,1258:44:34,,,100,220100,,,,20260206191238,68AE$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,244,20.7,-81.699245,12.57906,20260206191333,732,101,3B2E,BBAFE29,4,12,10877.9,1258:45:34,,,100,220100,,,,20260206191338,68AF$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,244,20.7,-81.699245,12.57906,20260206191433,732,101,3B2E,BBAFE29,4,12,10877.9,1258:46:34,,,100,220100,,,,20260206191438,68B0$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,244,20.7,-81.699245,12.57906,20260206191533,732,101,3B2E,BBAFE29,4,12,10877.9,1258:47:34,,,100,220100,,,,20260206191538,68B1$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,244,20.7,-81.699245,12.57906,20260206191633,732,101,3B2E,BBAFE29,4,12,10877.9,1258:48:34,,,100,220100,,,,20260206191638,68B2$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,244,20.7,-81.699245,12.57906,20260206191733,732,101,3B2E,BBAFE29,4,12,10877.9,1258:49:34,,,100,220100,,,,20260206191738,68B3$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,244,20.7,-81.699245,12.57906,20260206191833,732,101,3B2E,BBAFE29,4,12,10877.9,1258:50:34,,,100,220100,,,,20260206191838,68B4$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,244,20.7,-81.699245,12.57906,20260206191933,732,101,3B2E,BBAFE29,4,12,10877.9,1258:51:34,,,100,220100,,,,20260206191938,68B5$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,244,20.7,-81.699245,12.57906,20260206192033,732,101,3B2E,BBAFE29,4,12,10877.9,1258:52:34,,,100,220100,,,,20260206192038,68B6$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,244,20.7,-81.699245,12.57906,20260206192133,732,101,3B2E,BBAFE29,4,12,10877.9,1258:53:34,,,100,220100,,,,20260206192138,68B7$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,244,20.7,-81.699245,12.57906,20260206192233,732,101,3B2E,BBAFE29,4,12,10877.9,1258:54:34,,,100,220100,,,,20260206192238,68B8$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,244,20.7,-81.699245,12.57906,20260206192333,732,101,3B2E,BBAFE29,4,12,10877.9,1258:55:34,,,100,220100,,,,20260206192338,68B9$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,244,20.7,-81.699245,12.57906,20260206192433,732,101,3B2E,BBAFE29,4,12,10877.9,1258:56:34,,,100,220100,,,,20260206192438,68BA$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,244,20.7,-81.699245,12.57906,20260206192533,732,101,3B2E,BBAFE29,4,12,10877.9,1258:57:34,,,100,220100,,,,20260206192538,68BB$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,244,20.7,-81.699245,12.57906,20260206192633,732,101,3B2E,BBAFE29,4,12,10877.9,1258:58:34,,,100,220100,,,,20260206192638,68BC$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,244,20.7,-81.699245,12.57906,20260206192733,732,101,3B2E,BBAFE29,4,12,10877.9,1258:59:34,,,100,220100,,,,20260206192738,68BD$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,244,20.7,-81.699245,12.57906,20260206192833,732,101,3B2E,BBAFE29,4,12,10877.9,1259:00:34,,,100,220100,,,,20260206192838,68BE$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,244,20.7,-81.699245,12.57906,20260206192933,732,101,3B2E,BBAFE29,4,12,10877.9,1259:01:34,,,100,220100,,,,20260206192938,68BF$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,244,20.7,-81.699245,12.57906,20260206193033,732,101,3B2E,BBAFE29,4,12,10877.9,1259:02:34,,,100,220100,,,,20260206193038,68C0$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,244,20.7,-81.699245,12.57906,20260206193133,732,101,3B2E,BBAFE29,4,12,10877.9,1259:03:34,,,100,220100,,,,20260206193138,68C1$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,244,20.7,-81.699245,12.57906,20260206193233,732,101,3B2E,BBAFE29,4,12,10877.9,1259:04:34,,,100,220100,,,,20260206193238,68C2$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,244,20.7,-81.699245,12.57906,20260206193333,732,101,3B2E,BBAFE29,4,12,10877.9,1259:05:34,,,100,220100,,,,20260206193338,68C3$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,244,20.7,-81.699245,12.57906,20260206193433,732,101,3B2E,BBAFE29,4,12,10877.9,1259:06:34,,,100,220100,,,,20260206193438,68C4$
+RESP:GTIGF,500700,868574042950704,,2806,0,0,244,20.7,-81.699245,12.57906,20260206193503,732,101,3B2E,BBAFE29,6,120000,12,1259:07:05,10877.9,20260206193505,68C5$,,,,,,,,
+RESP:GTSTT,500700,868574042950704,,12,0,0,244,20.7,-81.699245,12.57906,20260206193503,732,101,3B2E,BBAFE29,6,120000,12,20260206193505,68C6$,,,,,,,,,,
+RESP:GTIGL,500700,868574042950704,,,0,1,1,0,244,20.7,-81.699245,12.57906,20260206193508,732,101,3B2E,BBAFE29,4,12,10877.9,20260206193509,68C7$,,,,,,,,
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,244,20.7,-81.699245,12.57906,20260206193508,732,101,3B2E,BBAFE29,4,12,10877.9,1259:07:05,,,100,120000,,,,20260206193509,68C8$
+RESP:GTSTT,500700,868574042950704,,11,0,0,244,20.7,-81.699245,12.57906,20260206193508,732,101,3B2E,BBAFE29,6,110000,12,20260206193552,68C9$,,,,,,,,,,
+RESP:GTIGN,500700,868574042950704,,1350,0,0,244,20.7,-81.699245,12.57906,20260206193508,732,101,3B2E,BBAFE29,6,220100,12,1259:07:05,10877.9,20260206195735,68CA$,,,,,,,,
+RESP:GTSTT,500700,868574042950704,,22,0,0,244,20.7,-81.699245,12.57906,20260206193508,732,101,3B2E,BBAFE29,6,220100,12,20260206195735,68CB$,,,,,,,,,,
+RESP:GTIGL,500700,868574042950704,,,1,1,1,0,244,29.2,-81.699261,12.579073,20260206195754,732,101,3B2E,BBAFE29,4,12,10877.9,20260206195755,68CC$,,,,,,,,
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,244,29.2,-81.699261,12.579073,20260206195754,732,101,3B2E,BBAFE29,4,12,10877.9,1259:07:20,,,100,220100,,,,20260206195755,68CD$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,25.6,218,29.2,-81.6997,12.578601,20260206195848,732,101,3B2E,BBAFE2A,4,12,10878,1259:08:20,,,100,220100,,,,20260206195852,68CE$
+RESP:GTFRI,500700,868574042950704,,,11,1,1,29.8,263,28.5,-81.700555,12.578298,20260206195900,732,101,3B2E,BBAFE2A,4,12,10878.1,1259:08:30,,,100,220100,,,,20260206195900,68CF$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,30.2,267,29.9,-81.702723,12.578188,20260206195948,732,101,3B2E,BBAFE2A,4,12,10878.3,1259:09:20,,,100,220100,,,,20260206195952,68D0$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,13.9,270,23.7,-81.703247,12.578172,20260206200048,732,101,3B2E,BBAFE2A,4,12,10878.4,1259:10:20,,,100,220100,,,,20260206200052,68D1$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,275,25.3,-81.704711,12.578149,20260206200148,732,101,3B2E,BBAFE2A,4,12,10878.5,1259:11:20,,,100,220100,,,,20260206200152,68D2$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,34.4,235,55.8,-81.707421,12.576869,20260206200248,732,101,3B2E,BBAFE2A,4,12,10878.9,1259:12:20,,,100,220100,,,,20260206200252,68D3$
+RESP:GTFRI,500700,868574042950704,,,11,1,1,13.4,345,80.3,-81.710418,12.57594,20260206200324,732,101,3B2E,BBAFEAC,4,12,10879.2,1259:12:50,,,100,220100,,,,20260206200324,68D4$
+RESP:GTFRI,500700,868574042950704,,,11,1,1,27,36,78.1,-81.710103,12.576338,20260206200333,732,101,3B2E,BBAFE7B,4,12,10879.3,1259:13:00,,,100,220100,,,,20260206200333,68D5$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,41.5,31,70.9,-81.709241,12.577479,20260206200348,732,101,3B2E,BBAFE7B,4,12,10879.5,1259:13:20,,,100,220100,,,,20260206200352,68D6$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,5.3,22,32.2,-81.706845,12.581433,20260206200448,732,101,3B2E,BBAFE51,4,12,10880,1259:14:20,,,100,220100,,,,20260206200452,68D7$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,25.6,26,32.4,-81.705602,12.584785,20260206200548,732,101,3B2E,BBAFE51,4,12,10880.4,1259:15:20,,,100,220100,,,,20260206200552,68D8$
+RESP:GTFRI,500700,868574042950704,,,11,1,1,7.3,90,28.6,-81.704401,12.586673,20260206200633,732,101,3B2E,BBAFE51,4,12,10880.6,1259:16:00,,,100,220100,,,,20260206200634,68D9$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,11.2,96,26.1,-81.704133,12.586635,20260206200648,732,101,3B2E,BBAFE51,4,12,10880.7,1259:16:20,,,100,220100,,,,20260206200652,68DA$
+RESP:GTFRI,500700,868574042950704,,,11,1,1,20.6,140,21.1,-81.703433,12.586227,20260206200703,732,101,3B2E,BBAFE51,4,12,10880.8,1259:16:30,,,100,220100,,,,20260206200704,68DB$
+RESP:GTFRI,500700,868574042950704,,,11,1,1,7.9,185,18.3,-81.703426,12.585806,20260206200727,732,101,3B2E,BBAFE50,4,12,10880.8,1259:16:55,,,100,220100,,,,20260206200727,68DC$
+RESP:GTFRI,500700,868574042950704,,,11,1,1,4.1,256,16.7,-81.703483,12.585783,20260206200733,732,101,3B2E,BBAFE28,4,12,10880.8,1259:17:00,,,100,220100,,,,20260206200733,68DD$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,6.6,281,6.9,-81.703757,12.585813,20260206200748,732,101,3B2E,BBAFE28,4,12,10880.8,1259:17:20,,,100,220100,,,,20260206200752,68DE$
+RESP:GTFRI,500700,868574042950704,,,11,1,1,8.5,234,9.2,-81.704082,12.585759,20260206200803,732,101,3B2E,BBAFE28,4,12,10880.9,1259:17:30,,,100,220100,,,,20260206200804,68DF$
+RESP:GTFRI,500700,868574042950704,,,11,1,1,9.6,181,21.5,-81.70417,12.585497,20260206200815,732,101,3B2E,BBAFE28,4,12,10880.9,1259:17:45,,,100,220100,,,,20260206200816,68$
+RESP:GTFRI,500700,868574042950704,,,11,1,1,7,239,23.2,-81.704306,12.585449,20260206200821,732,101,3B2E,BBAFE28,4,12,10880.9,1259:17:50,,,100,220100,,,,20260206200822,680$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,261,23,-81.704415,12.585424,20260206200848,732,101,3B2E,BBAFE28,4,12,10880.9,1259:18:20,,,100,220100,,,,20260206200852,"6,800$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,261,23,-81.704415,12.585424,20260206200948,732,101,3B2E,BBAFE28,4,12,10880.9,1259:19:20,,,100,220100,,,,20260206200952,"68,000$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,261,23,-81.704415,12.585424,20260206201048,732,101,3B2E,BBAFE28,4,12,10880.9,1259:20:20,,,100,220100,,,,20260206201052,"680,000$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,261,23,-81.704415,12.585424,20260206201148,732,101,3B2E,BBAFE28,4,12,10880.9,1259:21:20,,,100,220100,,,,20260206201152,"6,800,000$"
+RESP:GTSTT,500700,868574042950704,,21,0,0,261,23,-81.704415,12.585424,20260206201239,732,101,3B2E,BBAFE28,6,210100,12,20260206201240,"68,000,000$",,,,,,,,,,
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,261,23,-81.704415,12.585424,20260206201248,732,101,3B2E,BBAFE28,4,12,10880.9,1259:22:20,,,100,210100,,,,20260206201252,"680,000,000$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,261,23,-81.704415,12.585424,20260206201348,732,101,3B2E,BBAFE28,4,12,10880.9,1259:23:20,,,100,210100,,,,20260206201352,"6,800,000,000$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,261,23,-81.704415,12.585424,20260206201448,732,101,3B2E,BBAFE28,4,12,10880.9,1259:24:20,,,100,210100,,,,20260206201452,"68,000,000,000$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,261,23,-81.704415,12.585424,20260206201548,732,101,3B2E,BBAFE28,4,12,10880.9,1259:25:20,,,100,210100,,,,20260206201552,68EA$
+RESP:GTSTT,500700,868574042950704,,22,0,0,261,23,-81.704415,12.585424,20260206201554,732,101,3B2E,BBAFE28,6,220100,12,20260206201556,68EB$,,,,,,,,,,
+RESP:GTFRI,500700,868574042950704,,,11,1,1,5.4,9,24.3,-81.704371,12.58545,20260206201612,732,101,3B2E,BBAFE28,4,12,10880.9,1259:25:40,,,100,220100,,,,20260206201613,68EC$
+RESP:GTFRI,500700,868574042950704,,,11,1,1,7.5,4,24,-81.704252,12.585599,20260206201624,732,101,3B2E,BBAFE28,4,12,10880.9,1259:25:50,,,100,220100,,,,20260206201625,68ED$
+RESP:GTFRI,500700,868574042950704,,,11,1,1,7.7,25,21.4,-81.704203,12.585741,20260206201639,732,101,3B2E,BBAFE28,4,12,10880.9,1259:26:05,,,100,220100,,,,20260206201639,68EE$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,5.4,54,20.3,-81.704089,12.585858,20260206201648,732,101,3B2E,BBAFE28,4,12,10881,1259:26:20,,,100,220100,,,,20260206201652,68EF$
+RESP:GTFRI,500700,868574042950704,,,11,1,1,5.9,77,20.6,-81.704041,12.585856,20260206201651,732,101,3B2E,BBAFE28,4,12,10881,1259:26:20,,,100,220100,,,,20260206201652,68F0$
+RESP:GTFRI,500700,868574042950704,,,11,1,1,14.3,35,21,-81.703478,12.585882,20260206201721,732,101,3B2E,BBAFE28,4,12,10881,1259:26:50,,,100,220100,,,,20260206201722,68F1$
+RESP:GTFRI,500700,868574042950704,,,11,1,1,24.1,350,21.2,-81.703527,12.586334,20260206201730,732,101,3B2E,BBAFE50,4,12,10881.1,1259:27:00,,,100,220100,,,,20260206201731,68F2$
+RESP:GTFRI,500700,868574042950704,,,11,1,1,19.4,295,20.8,-81.703905,12.586561,20260206201739,732,101,3B2E,BBAFE50,4,12,10881.1,1259:27:05,,,100,220100,,,,20260206201740,68F3$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,26.9,280,24.7,-81.704481,12.586671,20260206201748,732,101,3B2E,BBAFE50,4,12,10881.2,1259:27:20,,,100,220100,,,,20260206201754,68F4$
+RESP:GTFRI,500700,868574042950704,,,11,1,1,23.6,242,27.9,-81.704785,12.586559,20260206201754,732,101,3B2E,BBAFE50,4,12,10881.2,1259:27:20,,,100,220100,,,,20260206201754,68F5$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,208,29,-81.705399,12.585268,20260206201848,732,101,3B2E,BBAFE28,4,12,10881.4,1259:28:20,,,100,220100,,,,20260206201852,68F6$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,208,29,-81.705399,12.585268,20260206201948,732,101,3B2E,BBAFE50,4,12,10881.4,1259:29:20,,,100,220100,,,,20260206201952,68F7$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,208,29,-81.705399,12.585268,20260206202048,732,101,3B2E,BBAFE28,4,12,10881.4,1259:30:20,,,100,220100,,,,20260206202052,68F8$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,22.5,211,32.6,-81.706069,12.58396,20260206202149,732,101,3B2E,BBAFE51,4,12,10881.6,1259:31:20,,,100,220100,,,,20260206202152,68F9$
+RESP:GTFRI,500700,868574042950704,,,11,1,1,8.6,197,35,-81.706322,12.583459,20260206202201,732,101,3B2E,BBAFE51,4,12,10881.6,1259:31:30,,,100,220100,,,,20260206202202,68FA$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,30.5,210,40,-81.707217,12.580699,20260206202249,732,101,3B2E,BBAFE50,4,12,10881.9,1259:32:20,,,100,220100,,,,20260206202252,68FB$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,9,216,74.5,-81.709395,12.577374,20260206202349,732,101,3B2E,BBAFE7B,4,12,10882.4,1259:33:20,,,100,220100,,,,20260206202352,68FC$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206202449,732,101,3B2E,BBAFE7B,4,12,10882.4,1259:34:20,,,100,220100,,,,20260206202452,68FD$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206202549,732,101,3B2E,BBAFE2A,4,12,10882.4,1259:35:20,,,100,220100,,,,20260206202552,68FE$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206202649,732,101,3B2E,BBAFE2A,4,12,10882.4,1259:36:20,,,100,220100,,,,20260206202652,68FF$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206202749,732,101,3B2E,BBAFE2A,4,12,10882.4,1259:37:20,,,100,220100,,,,20260206202752,"6,900$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206202849,732,101,3B2E,BBAFE2A,4,12,10882.4,1259:38:20,,,100,220100,,,,20260206202852,"6,901$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206202949,732,101,3B2E,BBAFE2A,4,12,10882.4,1259:39:20,,,100,220100,,,,20260206202952,"6,902$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206203049,732,101,3B2E,BBAFE7B,4,12,10882.4,1259:40:20,,,100,220100,,,,20260206203052,"6,903$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206203149,732,101,3B2E,BBAFE7B,4,12,10882.4,1259:41:20,,,100,220100,,,,20260206203152,"6,904$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206203249,732,101,3B2E,BBAFE2A,4,12,10882.4,1259:42:20,,,100,220100,,,,20260206203252,"6,905$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206203349,732,101,3B2E,BBAFE2A,4,12,10882.4,1259:43:20,,,100,220100,,,,20260206203352,"6,906$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206203449,732,101,3B2E,BBAFE7B,4,12,10882.4,1259:44:20,,,100,220100,,,,20260206203452,"6,907$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206203549,732,101,3B2E,BBAFE7B,4,12,10882.4,1259:45:20,,,100,220100,,,,20260206203552,"6,908$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206203649,732,101,3B2E,BBAFE2A,4,12,10882.4,1259:46:20,,,100,220100,,,,20260206203652,"6,909$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206203749,732,101,3B2E,BBAFE2A,4,12,10882.4,1259:47:20,,,100,220100,,,,20260206203752,690A$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206203849,732,101,3B2E,BBAFE2A,4,12,10882.4,1259:48:20,,,100,220100,,,,20260206203852,690B$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206203948,732,101,3B2E,BBAFE2A,4,12,10882.4,1259:49:20,,,100,220100,,,,20260206203952,690C$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206204048,732,101,3B2E,BBAFE2A,4,12,10882.4,1259:50:20,,,100,220100,,,,20260206204052,690D$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206204148,732,101,3B2E,BBAFE2A,4,12,10882.4,1259:51:20,,,100,220100,,,,20260206204152,690E$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206204248,732,101,3B2E,BBAFE2A,4,12,10882.4,1259:52:20,,,100,220100,,,,20260206204252,690F$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206204348,732,101,3B2E,BBAFE2A,4,12,10882.4,1259:53:20,,,100,220100,,,,20260206204352,"6,910$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206204448,732,101,3B2E,BBAFE2A,4,12,10882.4,1259:54:20,,,100,220100,,,,20260206204452,"6,911$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206204548,732,101,3B2E,BBAFE2A,4,12,10882.4,1259:55:20,,,100,220100,,,,20260206204552,"6,912$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206204648,732,101,3B2E,BBAFE2A,4,12,10882.4,1259:56:20,,,100,220100,,,,20260206204652,"6,913$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206204748,732,101,3B2E,BBAFE2A,4,12,10882.4,1259:57:20,,,100,220100,,,,20260206204752,"6,914$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206204848,732,101,3B2E,BBAFE2A,4,12,10882.4,1259:58:20,,,100,220100,,,,20260206204852,"6,915$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206204948,732,101,3B2E,BBAFE2A,4,12,10882.4,1259:59:20,,,100,220100,,,,20260206204952,"6,916$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206205048,732,101,3B2E,BBAFE2A,4,12,10882.4,1260:00:20,,,100,220100,,,,20260206205052,"6,917$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206205148,732,101,3B2E,BBAFE2A,4,12,10882.4,1260:01:20,,,100,220100,,,,20260206205152,"6,918$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206205248,732,101,3B2E,BBAFE7B,4,12,10882.4,1260:02:20,,,100,220100,,,,20260206205252,"6,919$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,216,74.8,-81.70941,12.577339,20260206205348,732,101,3B2E,BBAFE7B,4,12,10882.4,1260:03:20,,,100,220100,,,,20260206205352,691A$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,5.6,308,74.5,-81.709412,12.577331,20260206205448,732,101,3B2E,BBAFE7B,4,12,10882.4,1260:04:20,,,100,220100,,,,20260206205452,691B$
+RESP:GTFRI,500700,868574042950704,,,11,1,1,10,248,74.4,-81.709444,12.577274,20260206205451,732,101,3B2E,BBAFE7B,4,12,10882.4,1260:04:20,,,100,220100,,,,20260206205452,691C$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0,218,76.7,-81.710363,12.576129,20260206205548,732,101,3B2E,BBAFEAC,4,12,10882.8,1260:06:15,,,100,220100,,,,20260206205647,691D$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,33.6,224,81.8,-81.712358,12.574361,20260206205648,732,101,3B2E,BBAFE92,4,12,10883,1260:06:35,,,100,220100,,,,20260206205707,691E$
+RESP:GTFRI,500700,868574042950704,,,11,1,1,30.5,202,89.1,-81.712925,12.573427,20260206205706,732,101,3B2E,BBAFE92,4,12,10883,1260:06:35,,,100,220100,,,,20260206205707,691F$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,33,202,79.3,-81.713945,12.570035,20260206205748,732,101,3B2E,BBAFE92,4,12,10883.5,1260:07:30,,,100,220100,,,,20260206205802,"6,920$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,32.3,165,83.8,-81.715635,12.565137,20260206205848,732,101,3B2E,BBAFE92,4,12,10884.1,1260:08:30,,,100,220100,,,,20260206205903,"6,921$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,37,204,107.6,-81.716993,12.560998,20260206205948,732,101,3B2E,BBAFE0E,4,12,10884.6,1260:09:30,,,100,220100,,,,20260206210003,"6,922$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,16.1,176,99.5,-81.717543,12.555744,20260206210048,732,101,3B2E,BBAFE0E,4,12,10885.1,1260:10:25,,,100,220100,,,,20260206210100,"6,923$"
+RESP:GTFRI,500700,868574042950704,,,11,1,1,14.1,249,98.7,-81.717766,12.555469,20260206210100,732,101,3B2E,BBAFE0E,4,12,10885.1,1260:10:25,,,100,220100,,,,20260206210100,"6,924$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,0.1,270,94,-81.719926,12.555456,20260206210148,732,101,3B2E,BBAFE0E,4,12,10885.3,1260:11:25,,,100,220100,,,,20260206210158,"6,925$"
+RESP:GTFRI,500700,868574042950704,,,11,1,1,7,217,91.2,-81.720816,12.55503,20260206210221,732,101,3B2E,BBAFE0E,4,12,10885.5,1260:11:50,,,100,220100,,,,20260206210222,"6,926$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,34.7,195,83.5,-81.721068,12.553187,20260206210248,732,101,3B2E,BBAFE0E,4,12,10885.7,1260:12:25,,,100,220100,,,,20260206210258,"6,927$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,33.6,226,88.9,-81.722675,12.548829,20260206210348,732,101,3B2E,BBAFE0E,4,12,10886.3,1260:13:25,,,100,220100,,,,20260206210358,"6,928$"
+RESP:GTFRI,500700,868574042950704,,,11,1,1,36.4,178,89.3,-81.723137,12.546654,20260206210415,732,101,3B2E,BBAFE43,4,12,10886.4,1260:13:40,,,100,220100,,,,20260206210415,"6,929$"
+RESP:GTFRI,500700,868574042950704,,,10,1,1,32.2,186,73.3,-81.723461,12.543559,20260206210448,732,101,3B2E,BBAFE43,4,12,10886.9,1260:14:25,,,100,220100,,,,20260206210458,692A$
+RESP:GTFRI,500700,868574042950704,,,11,1,1,28.8,231,67,-81.723877,12.542793,20260206210500,732,101,3B2E,BBAFE43,4,12,10886.9,1260:14:25,,,100,220100,,,,20260206210500,692B$
+RESP:GTFRI,500700,868574042950704,,,11,1,1,17.9,265,65.6,-81.724808,12.541519,20260206210530,732,101,3B2E,BBAFDF0,4,12,10887.1,1260:14:55,,,100,220100,,,,20260206210531,692C$
+RESP:GTFRI,500700,868574042950704,,,11,1,1,25.2,313,66,-81.725181,12.541851,20260206210539,732,101,3B2E,BBAFDF0,4,12,10887.1,1260:15:05,,,100,220100,,,,20260206210540,692D$
+RESP:GTFRI,500700,868574042950704,,,10,1,1,27.7,312,59.2,-81.725621,12.542253,20260206210548,732,101,3B2E,BBAFDF0,4,12,10887.3,1260:15:25,,,100,220100,,,,20260206210558,692E$
+RESP:GTFRI,500700,868574042950704,,,11,1,1,35.8,269,44,-81.726482,12.542561,20260206210600,732,101,3B2E,BBAFDF0,4,12,10887.3,1260:15:25,,,100,220100,,,,20260206210601,692F$
